Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Rivets,5770PK,"1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Diameter 5/32 - 13/32"" Grip Range","1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Diameter 5/32 - 13/32"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,"AMC # 8934-201-631; Chrysler # 6500911; Ford # KA01500Z1, N803043-S; G.M. # 14063981, 15506827, 15506921"
Rivets,9128PK,"1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Diameter 5/16 - 15/32"" Grip Range","1/4"" (6.30mm) Rivet Diameter 21/32"" Flange Diameter 5/16 - 15/32"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,"Chrysler # 4370138, 6503860; Ford # N804675S; G.M. # 21110122"
Rivets,10561PK,"1/4"" (6.30mm) Rivet Diameter 11/16"" Flange Diameter 5/32 - 3/8"" Grip Range","1/4"" (6.30mm) Rivet Diameter 11/16"" Flange Diameter 5/32 - 3/8"" Grip Range Gray Nylon Blind Rivets Rivets Blind Nylon",Black Nylon,25 Pcs.,AMC # 8934-201-835
Rivets,15745PK,"1/4"" (6.30mm) Rivet Diameter 11/16"" Flange Size 5/32 - 3/8"" Grip Range","1/4"" (6.30mm) Rivet Diameter 11/16"" Flange Size 5/32 - 3/8"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,Chrysler # 34201631
Rivets,12136PK,"1/4"" (6.30mm) Rivet Diameter 1 1/32"" Flange Diameter 5/32 - 15/64"" Grip Range","1/4"" (6.30mm) Rivet Diameter 1 1/32"" Flange Diameter 5/32 - 15/64"" Grip Range Black Nylon Fender Liner Pop Rivets",Black Nylon,15 Pcs.,Chrysler # 6508444-AA
Rivets,9054PK,"17/64"" (6.80mm) Rivet Diameter 1/2"" Flange Diameter 3/32 - 3/16"" Grip Range","17/64"" (6.80mm) Rivet Diameter 1/2"" Flange Diameter 3/32 - 3/16"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,"G.M. # 20421672, 15595172, 15955172"
Rivets,5775PK,"17/64"" (6.80mm) Rivet Diameter 23/32 Flange Diameter 3/32 - 3/16"" Grip Range","17/64"" (6.80mm) Rivet Diameter 23/32 Flange Diameter 3/32 - 3/16"" Grip Range Black Nylon Blind Rivets",Black Nylon,25 Pcs.,"Chrysler # 4370132; G.M. # 20433026, 14070914; V.W. # 175-553-577A, 175-853-577A"
Rivets,1467PK,"9/32"" (7.10mm) Rivet Diameter 23/32"" Flange Diameter 3/32 - 15/64"" Grip Range","9/32"" (7.10mm) Rivet Diameter 23/32"" Flange Diameter 3/32 - 15/64"" Grip Range Black Nylon Blind Rivets Rivets Automotive Pop",Black Nylon,25 Pcs.,"G.M. # 12337915, 10109689"
Rivets,9893PK,"1/8"" (3.20mm) Rivet Diameter 3/16"" Special Small Flange Diameter 1/8 - 3/16"" Grip Range","1/8"" (3.20mm) Rivet Diameter 3/16"" Special Small Flange Diameter 1/8 - 3/16"" Grip Range Stainless Steel Rivet Steel Mandrel Moulding Stud Rivets",,100 Pcs.,Ford # 383229-S
Rivets,9454PK,"1/8"" (3.20mm) Rivet Diameter 15/64"" Flange Diameter 13/64 - 9/32"" Grip Range Rivet Black Aluminum/ Steel","1/8"" (3.20mm) Rivet Diameter 15/64"" Flange Diameter 13/64 - 9/32"" Grip Range Black All Aluminum Closed End Rivets Luggage Rack Sealing Strip Rivet Black Aluminum/ Steel",,50 Pcs.,"Ford # N803933-S101, N806126-S100"
Rivets,18317PK,"1/8"" (3.20mm) Diameter 6.30mm Flange Size 0.80 - 4.80mm Grip Range","1/8"" (3.20mm) Diameter 6.30mm Flange Size 0.80 - 4.80mm Grip Range Black Aluminum Rivet Steel Mandrel Front & Rear Bumper Rivets",,,Hyundai # 14160-03103
Rivets,18318PK,"1/8"" (3.20mm) Rivet Diameter 6.30mm Flange Diameter 4.00 - 7.90mm Grip Range Rivet Black Aluminum/ Steel","1/8"" (3.20mm) Rivet Diameter 6.30mm Flange Diameter 4.00 - 7.90mm Grip Range Aluminum Rivet Steel Mandrel Bumper Cover Rivets Rivet Black Aluminum/ Steel",,25 Pcs.,Hyundai # 14160-03130
Rivets,11864PK,"3/16"" (4.80mm) Diameter 25/64"" Flange Diameter 3/16 - 3/8"" Grip Range","3/16"" (4.80mm) Diameter 25/64"" Flange Diameter 3/16 - 3/8"" Grip Range Black Aluminum Rivet Steel Mandrel Hood Prop & Window Hinge Rivets Rivets Automotive Pop",,25 Pcs.,G.M. # 15704030
Rivets,9243PK,"1/8"" (3.20mm) Rivet Diameter 1/4"" Flange Diameter 3/16 - 1/4"" Grip Range","1/8"" (3.20mm) Rivet Diameter 1/4"" Flange Diameter 3/16 - 1/4"" Grip Range Black Rivet Aluminum Mandrel",,100 Pcs.,Industrial # 44
Rivets,12184PK,"1/8"" (3.20mm) Rivet Diameter 1/4"" Flange Diameter 3/8 - 1/2"" Grip Range","1/8"" (3.20mm) Rivet Diameter 1/4"" Flange Diameter 3/8 - 1/2"" Grip Range All Stainless Steel Pop Rivets",,100 Pcs.,Industrial # 48
Rivets,10509PK,"1/8"" (3.20mm) Rivet Diameter 8mm Flange Diameter 1 - 4.80mm Grip Range","1/8"" (3.20mm) Rivet Diameter 8mm Flange Diameter 1 - 4.80mm Grip Range Aluminum Rivet Steel Mandrel Nylon Capped Pop Rivets",Black Nylon,10 Pcs.,Toyota # 90269-04053
Rivets,10458PK,"1/8"" (3.20mm) Rivet Diameter 8mm Flange Diameter 4 - 8mm Grip Range","1/8"" (3.20mm) Rivet Diameter 8mm Flange Diameter 4 - 8mm Grip Range Aluminum Rivet Steel Mandrel Nylon Capped Pop Rivets",Black Nylon,15 Pcs.,Toyota # 90269-04050
Rivets,9288PK,"1/8"" (3.20mm) Rivet Diameter 5/16"" Flange Diameter 3/16 - 3/8"" Grip Range","1/8"" (3.20mm) Rivet Diameter 5/16"" Flange Diameter 3/16 - 3/8"" Grip Range Aluminum Rivet Steel Mandrel Body Side Moulding Rivets",,50 Pcs.,Chrysler # 6032856; G.M. # 15622490
Rivets,9118PK,"1/8"" (3.20mm) Rivet Diameter 3/8"" Flange Diameter 1/16 - 1/8"" Grip Range","1/8"" (3.20mm) Rivet Diameter 3/8"" Flange Diameter 1/16 - 1/8"" Grip Range Black Aluminum Rivet Steel Mandrel Windshield Side Rail Rivets",,50 Pcs.,Ford # N805759-S100
Rivets,11000PK,"1/8"" (3.20mm) Rivet Diameter 3/8"" Flange Diameter 1/8 - 3/16"" Grip Range","1/8"" (3.20mm) Rivet Diameter 3/8"" Flange Diameter 1/8 - 3/16"" Grip Range Aluminum Rivet Steel Mandrel Pop Rivets",,100 Pcs.,Industrial # 43L; G.M. # 9432552
Rivets,1799PK,"1/8"" (3.20mm) Rivet Diameter 3/8"" Flange Diameter 1/8 - 3/16"" Grip Range","1/8"" (3.20mm) Rivet Diameter 3/8"" Flange Diameter 1/8 - 3/16"" Grip Range Black Aluminum Rivets Steel Mandrel Windshield Side Rail",,50 Pcs.,Ford # N805759-S100
Rivets,16077PK,"1/8"" (3.20mm) Rivet Diameter 6.30mm Flange Size 4.00 -7.90mm Grip Range","1/8"" (3.20mm) Rivet Diameter 6.30mm Flange Size 4.00 -7.90mm Grip Range Black Aluminum Rivet Steel Mandrel Front & Rear Bumper Rivets",,25 Pcs.,Hyundai # 14160-03133
Rivets,10507PK,"5/32"" (4mm) Rivet Diameter 6mm Flange Diameter 1.20 - 3.40mm Grip Range","5/32"" (4mm) Rivet Diameter 6mm Flange Diameter 1.20 - 3.40mm Grip Range Aluminum Rivet Steel Mandrel Nylon Capped Pop Rivets Rivets Automotive Pop",Black Nylon,10 Pcs.,"Lexus # 90269-04051, 90269-A0006"
Rivets,12071PK,"5/32"" (4mm) Rivet Diameter 5/16"" Flange Diameter 1/16 - 1/4"" Grip Range","5/32"" (4mm) Rivet Diameter 5/16"" Flange Diameter 1/16 - 1/4"" Grip Range All Aluminum Closed End Pop Rivets",,50 Pcs.,Toyota # 90084-26002
Rivets,13379PK,"5/32"" (4mm) Rivet Diameter 15/64"" Flange Diameter 3/64 - 9/32"" Grip Range","5/32"" (4mm) Rivet Diameter 15/64"" Flange Diameter 3/64 - 9/32"" Grip Range Aluminum Rivet Steel Mandrel Specialty Rivets Rivet Split Type All Aluminum",,25 Pcs.,Lexus # 90269-04060
Rivets,18319PK,"5/32"" (4mm) Diameter 8mm Flange Diameter 1.00 - 13.00mm Grip Range","5/32"" (4mm) Diameter 8mm Flange Diameter 1.00 - 13.00mm Grip Range All Aluminum Front Bumper & Grille Specialty Rivets Rivets Automotive Pop",,,Mazda # BN8F-50-355
Rivets,1607PK,"5/32"" (4mm) Rivet Diameter 5/16"" Flange Countersunk Head 1/8 - 3/16"" Grip Range","5/32"" (4mm) Rivet Diameter 5/16"" Flange Countersunk Head 1/8 - 3/16"" Grip Range All Aluminum Closed End Steel Mandrel Pop Rivets",,25 Pcs.,"Chrysler # 6032138; G.M. # 9432137, 20477732"
Rivets,10961PK,"5/32"" (4mm) Rivet Diameter 5/16"" Flange Diameter 3/64 - 1/4"" Grip Range","5/32"" (4mm) Rivet Diameter 5/16"" Flange Diameter 3/64 - 1/4"" Grip Range All Aluminum Black Finish Split Type Pop Rivets",,25 Pcs.,Chrysler # 6034212; Ford # N807620-S100; G.M. # 10131511
Rivets,9204PK,"5/32"" (4mm) Rivet Diameter 5/16"" Flange Size 3/64 - 9/32"" Grip Range","5/32"" (4mm) Rivet Diameter 5/16"" Flange Size 3/64 - 9/32"" Grip Range Black Aluminum",,25 Pcs.,Nissan # 01515-0009U
Rivets,12982PK,"5/32"" (4mm) Rivet Diameter 8mm Flange Diameter 1 - 7mm Grip Range","5/32"" (4mm) Rivet Diameter 8mm Flange Diameter 1 - 7mm Grip Range All Aluminum Split Type Rivets",,25 Pcs.,Mercedes # 003-990-94-97
