Section,Part_Number,Size,Description,Finish,Quantity,OEM_Number
Wire Terminals,3537PK,12 - 10 Gauge Wire Range,Ring Type 12 - 10 Gauge Wire Range Yellow Vinyl,,100 Pcs.,#8 Stud Size
Wire Terminals,3538PK,12 - 10 Gauge Wire Range,Ring Type 12 - 10 Gauge Wire Range Yellow Vinyl,,100 Pcs.,#10 Stud Size
Wire Terminals,3539PK,"1/4"" Stud Size 12 - 10 Gauge Wire Range","1/4"" Stud Size Ring Type 12 - 10 Gauge Wire Range Yellow Vinyl",,100 Pcs.,
Wire Terminals,3540PK,"5/16"" Stud Size 12 - 10 Gauge Wire Range","5/16"" Stud Size Ring Type 12 - 10 Gauge Wire Range Yellow Vinyl",,100 Pcs.,
Wire Terminals,3541PK,"3/8"" Stud Size 12 - 10 Gauge Wire Range","3/8"" Stud Size Ring Type 12 - 10 Gauge Wire Range Yellow Vinyl",,100 Pcs.,
Wire Terminals Yellow Vinyl Crimp Type,3542PK,"1/2"" Stud Size 12 - 10 Gauge Wire Range","1/2"" Stud Size Ring Type 12 - 10 Gauge Wire Range Yellow Vinyl Wire Terminal",Yellow,100 Pcs.,
Wire Terminals Yellow Vinyl Crimp Type,3543PK,12 - 10 Gauge Wire Range,Spade Type 12 - 10 Gauge Wire Range Yellow Vinyl Wire Terminal,Yellow,100 Pcs.,#6 Stud Size
Wire Terminals Yellow Vinyl Crimp Type,3544PK,12 - 10 Gauge Wire Range,Spade Type 12 - 10 Gauge Wire Range Yellow Vinyl Wire Terminal,Yellow,100 Pcs.,#8 Stud Size
Wire Terminals Yellow Vinyl Crimp Type,3545PK,12 - 10 Gauge Wire Range,Spade Type 12 - 10 Gauge Wire Range Yellow Vinyl Wire Terminal,Yellow,100 Pcs.,#10 Stud Size
Wire Terminals Yellow Vinyl Crimp Type,3549PK,"1/4"" Tab Size 12 - 10 Gauge Wire Range","1/4"" Tab Size Female Spade 12 - 10 Gauge Wire Range Yellow Vinyl Wire Terminal",Yellow,25 Pcs.,
Wire Terminals Yellow Vinyl Crimp Type,3550PK,"1/4"" Tab Size 12 - 10 Gauge Wire Range","1/4"" Tab Size Male Spade 12 - 10 Gauge Wire Range Yellow Vinyl Wire Terminal Wire Butt Connectors Seamless Insulated",Yellow,25 Pcs.,
Wire Terminals Yellow Vinyl Crimp Type,15173PK,8 Gauge Wire Range,Red Nylon 8 Gauge Wire Range Seamless Butt Connectors Seamless Butt Connectors,Red,10 Pcs.,
Wire Terminals Yellow Vinyl Crimp Type,18845PK,6 Gauge Wire Range,Blue Vinyl 6 Gauge Wire Range Seamless Butt Connectors,Blue,10 Pcs.,
Wire Terminals Self-Stripping Scotch Locks,18846PK,4 Guage Wire Range,Yellow Vinyl 4 Guage Wire Range Seamless Butt Connectors,Yellow,10 Pcs.,
Wire Terminals Self-Stripping Scotch Locks,12237PK,22 - 18 - 16 Gauge Wire Range,22 - 18 - 16 Gauge Wire Range In Line Self-Stripping With Wire Stop Red Nylon Scotch Locks,,25 Pcs.,
Wire Terminals Self-Stripping Scotch Locks,729PK,18 - 16 - 14 Gauge Wire Range,18 - 16 - 14 Gauge Wire Range In Line Self-Stripping With Wire Stop Blue Nylon Scotch Locks,,25 Pcs.,
Wire Terminals Self-Stripping Scotch Locks,12265PK,18 - 16 - 14 Gauge Wire Range,18 - 16 - 14 Gauge Wire Range In Line Self-Stripping Without Wire Stop White Nylon Scotch Locks,,25 Pcs.,
Wire Terminals Self-Stripping Connectors,12266PK,12 - 10 Gauge Wire Range,12 - 10 Gauge Wire Range In Line Self-Stripping With Wire Stop Yellow Nylon Scotch Locks,,10 Pcs.,
Wire Terminals Fully Insulated Tee Taps,17923PK,22 - 14 Gauge Wire,22 - 14 Gauge Wire Connects 2 or 3 Unstripped Wires With Sealant Self Stripping Connectors For use to 600V maximum,,10 Pcs.,
Wire Terminals Fully Insulated Tee Taps,12168PK,22 - 18 Gauge Wire Range,22 - 18 Gauge Wire Range Red Nylon Fully Insulated Tee Tap Disconnects Use With 3613,,25 Pcs.,
Wire Terminals Fully Insulated Tee Taps,12169PK,18 - 14 Gauge Wire Range,18 - 14 Gauge Wire Range Blue Nylon Fully Insulated Tee Tap Disconnects Use With 3632,,25 Pcs.,
Wire Terminals Fully Insulated Tee Taps,12170PK,12 Gauge Wire,12 Gauge Wire Yellow Nylon Fully Insulated Tee Tap Disconnects Use With 3652 Wire Butt Connectors Seamless Non-Insulated,Yellow,25 Pcs.,
Wire Terminals Fully Insulated Tee Taps,13364PK,"22 - 18 Gauge Wire Range 9/16"" Overall Length","22 - 18 Gauge Wire Range 9/16"" Overall Length Non-Insulated Seamless Butt Connectors",,100 Pcs.,
Wire Terminals Fully Insulated Tee Taps,13365PK,"16 - 14 Gauge Wire Range 9/16"" Overall Length","16 - 14 Gauge Wire Range 9/16"" Overall Length Non-Insulated Seamless Butt Connectors",,100 Pcs.,
Wire Terminals Fully Insulated Tee Taps,13366PK,"12 - 10 Gauge Wire Range 9/16"" Overall Length","12 - 10 Gauge Wire Range 9/16"" Overall Length Non-Insulated Seamless Butt Connectors Wire Butt Connectors Solder & Seal",,100 Pcs.,
Wire Terminals Fully Insulated Tee Taps,10710PK,,22 - 24 AWG Solder & Seal Type Clear Heat Shrink Tubing Butt Connectors,Clear,15 Pcs.,
Wire Terminals Fully Insulated Tee Taps,10711PK,,18 - 22 AWG Solder & Seal Type Red Heat Shrink Tubing Butt Connectors Wire Butt Connectors Solder & Seal,Red,15 Pcs.,
Wire Terminals Fully Insulated Tee Taps,10712PK,,14 - 16 AWG Solder & Seal Type Blue Heat Shrink Tubing Butt Connectors,Blue,15 Pcs.,
Wire Terminals Fully Insulated Tee Taps,10713PK,,"10 - 12 AWG Solder & Seal Type Yellow Heat Shrink Tubing Butt Connectors Wire Butt Connectors Crimp, Solder & Seal",Yellow,15 Pcs.,
Wire Terminals Butt Connectors,15084PK,22 - 24 AWG Gauge Wire Range,"22 - 24 AWG Gauge Wire Range Polyolefin Tubing Shrink Ratio 3-1 Clear Crimp, Solder & Seal",,10 Pcs.,
Wire Terminals Butt Connectors,15085PK,18 - 20 AWG Gauge Wire Range,"18 - 20 AWG Gauge Wire Range Polyolefin Tubing Shrink Ratio 3-1 Red Crimp, Solder & Seal",,10 Pcs.,
Wire Terminals Butt Connectors,15086PK,14 - 16 AWG Gauge Wire Range,"14 - 16 AWG Gauge Wire Range Polyolefin Tubing Shrink Ratio 3-1 Blue Crimp, Solder & Seal",,10 Pcs.,
Wire Terminals Butt Connectors,15087PK,10 - 12 AWG Gauge Wire Range,"10 - 12 AWG Gauge Wire Range Polyolefin Tubing Shrink Ratio 3-1 Y ellow Crimp, Solder & Seal Clear Seal Butt Connectors",Clear,10 Pcs.,
Wire Terminals Butt Connectors,17097PK,,16-14 To 18-22 AWG Crystal Clear Seal Type With Blue & Red Stripe Step-Down Butt Connectors,Red,15 Pcs.,
Wire Terminals Butt Connectors,17096PK,,12-10 To 16-14 AWG Crystal Clear Seal Type With Yellow & Blue Stripe Step-Down Butt Connectors Wire Butt Connectors Crimp Moisture Resistance,Blue,15 Pcs.,
